Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-03-29 00:00:00+05:30,2.489145795986408,2.56668920385468,2.481391455199581,2.5162858963012695,1356000,0.0,0.0
1996-04-01 00:00:00+05:30,2.5162857389043634,2.558934703003199,2.5124086611924996,2.551180362701416,963000,0.0,0.0
1996-04-02 00:00:00+05:30,2.5511802608610172,2.675249885614878,2.543425920868779,2.6364781856536865,1835000,0.0,0.0
1996-04-03 00:00:00+05:30,2.6364787586130167,2.791565592161239,2.6364787586130167,2.706267833709717,2082000,0.0,0.0
1996-04-04 00:00:00+05:30,2.7062675774616523,2.6791272917214983,2.597706619379108,2.6403555870056152,1134000,0.0,0.0
1996-04-05 00:00:00+05:30,2.6403555870056152,2.6403555870056152,2.6403555870056152,2.6403555870056152,0,0.0,0.0
1996-04-08 00:00:00+05:30,2.6403551935043184,2.6907584945622234,2.6442324558371006,2.6752498149871826,925000,0.0,0.0
1996-04-09 00:00:00+05:30,2.6752497584273427,2.6830040980509215,2.6015834395643216,2.6248464584350586,1219000,0.0,0.0
1996-04-10 00:00:00+05:30,2.6248468458680074,2.6830044940680624,2.512408812290999,2.5473034381866455,904000,0.0,0.0
1996-04-11 00:00:00+05:30,2.520163080450935,2.589952145353474,2.520163080450935,2.5860750675201416,631000,0.0,0.0
1996-04-12 00:00:00+05:30,2.5860746629247267,2.6248463595824667,2.5434257041621957,2.5977060794830322,564000,0.0,0.0
1996-04-15 00:00:00+05:30,2.6442328198953398,2.6791272613044304,2.617092534463319,2.6558642387390137,988000,0.0,0.0
1996-04-16 00:00:00+05:30,2.6519867534969106,2.6636181705544004,2.6054605306328287,2.6170921325683594,783000,0.0,0.0
1996-04-17 00:00:00+05:30,2.617092470557857,2.7334077654227658,2.655864173886805,2.7178990840911865,1546000,0.0,0.0
1996-04-18 00:00:00+05:30,2.752793309039026,2.865231332325436,2.7178988712150693,2.834213972091675,2706000,0.0,0.0
1996-04-19 00:00:00+05:30,2.8691093045506495,3.121125696110562,2.8109516472863474,2.9815473556518555,6350000,0.0,0.0
1996-04-22 00:00:00+05:30,3.101739469076604,3.1792828818522874,2.872986124071219,2.923389434814453,5643000,0.0,0.0
1996-04-23 00:00:00+05:30,2.923389528775061,2.9388982118286617,2.814828747399854,2.876863479614258,3214000,0.0,0.0
1996-04-24 00:00:00+05:30,3.0203190655353587,3.140511643491361,2.946652724317655,2.9815473556518555,5343000,0.0,0.0
1996-04-25 00:00:00+05:30,3.024196040439348,3.024196040439348,2.7993197748131586,2.8574774265289307,3333000,0.0,0.0
1996-04-26 00:00:00+05:30,2.8574770740508066,2.9427750020130112,2.8109510323685436,2.8691086769104004,2039000,0.0,0.0
1996-04-29 00:00:00+05:30,2.8691090308233163,2.896249132713419,2.8225829834019303,2.8574774265289307,1350000,0.0,0.0
1996-04-30 00:00:00+05:30,2.8574769067069883,2.869108508885395,2.71789878983438,2.7489161491394043,2701000,0.0,0.0
1996-05-01 00:00:00+05:30,2.7489172057121953,2.927267275144694,2.7993203415167676,2.8109519481658936,1662000,0.0,0.0
1996-05-02 00:00:00+05:30,2.8536002926321555,2.8536002926321555,2.7489165955389767,2.764425277709961,1170000,0.0,0.0
1996-05-03 00:00:00+05:30,2.7644249869322914,2.7683020646281875,2.7062673424694106,2.714021682739258,1779000,0.0,0.0
1996-05-06 00:00:00+05:30,2.7140223554795497,2.7140223554795497,2.597707037722043,2.6209702491760254,1360000,0.0,0.0
1996-05-07 00:00:00+05:30,2.6209698121647484,2.667495857558922,2.597706604589592,2.6481099128723145,1821000,0.0,0.0
1996-05-08 00:00:00+05:30,2.481391394483154,2.7140217972738734,2.481391394483154,2.702390193939209,1617000,0.0,0.0
1996-05-09 00:00:00+05:30,2.7023903145510286,2.7101446554942052,2.620969827086709,2.6403555870056152,1115000,0.0,0.0
1996-05-10 00:00:00+05:30,2.6403551376822167,2.632600798058638,2.512408441454142,2.6248464584350586,1371000,0.0,0.0
1996-05-13 00:00:00+05:30,2.6248470272215805,2.6558643924371492,2.5977067402189182,2.651987314224243,712000,0.0,0.0
1996-05-14 00:00:00+05:30,2.702390283869847,2.702390283869847,2.617092534463319,2.6558642387390137,1192000,0.0,0.0
1996-05-15 00:00:00+05:30,2.6558647705787943,2.714022431077505,2.636479006997962,2.6985137462615967,1608000,0.0,0.0
1996-05-16 00:00:00+05:30,2.698513735395822,2.845846425431814,2.7256540261534328,2.7721800804138184,2671000,0.0,0.0
1996-05-17 00:00:00+05:30,2.7527935804036288,2.7527935804036288,2.694635931793242,2.7372848987579346,1385000,0.0,0.0
1996-05-20 00:00:00+05:30,2.6946359736078516,2.6985132365184756,2.6364785089730622,2.6403555870056152,933000,0.0,0.0
1996-05-21 00:00:00+05:30,2.6364783734998953,2.6364783734998953,2.578320726975415,2.5860750675201416,1644000,0.0,0.0
1996-05-22 00:00:00+05:30,2.586074773910999,2.6519867534969106,2.613214870297169,2.6170921325683594,645000,0.0,0.0
1996-05-23 00:00:00+05:30,2.636477961018805,2.636477961018805,2.5860746629247267,2.5977060794830322,361000,0.0,0.0
1996-05-24 00:00:00+05:30,2.597706177313512,2.636478060309447,2.597706177313512,2.6248464584350586,473000,0.0,0.0
1996-05-27 00:00:00+05:30,2.6248463732287286,2.6248463732287286,2.578320336997557,2.589951753616333,1362000,0.0,0.0
1996-05-28 00:00:00+05:30,2.5899519747394053,2.636478199820894,2.5589346146037797,2.6287238597869873,1390000,0.0,0.0
1996-05-29 00:00:00+05:30,2.6287243432989658,2.6752503920601303,2.632601421590021,2.671373128890991,1314000,0.0,0.0
1996-05-30 00:00:00+05:30,2.7140220605000067,2.7140220605000067,2.6170927011964347,2.644232988357544,804000,0.0,0.0
1996-05-31 00:00:00+05:30,2.6442328348618354,2.659741516659893,2.6132152863876494,2.6481099128723145,486000,0.0,0.0
1996-06-03 00:00:00+05:30,2.648109533291839,2.714021513924785,2.648109533291839,2.6752498149871826,766000,0.0,0.0
1996-06-04 00:00:00+05:30,2.675249885614878,2.6946356431564493,2.6170922432340666,2.6364781856536865,1698000,0.0,0.0
1996-06-05 00:00:00+05:30,2.6364785089730622,2.6752502136889458,2.6287241680298856,2.6403555870056152,437000,0.0,0.0
1996-06-06 00:00:00+05:30,2.6713726663045527,2.6830042689197073,2.640355305834877,2.663618326187134,622000,0.0,0.0
1996-06-07 00:00:00+05:30,2.651986908450031,2.6713726663045527,2.640355305834877,2.663618326187134,405000,0.0,0.0
1996-06-10 00:00:00+05:30,2.6868814864026933,2.6868814864026933,2.6558641243184353,2.6674957275390625,860000,0.0,0.0
1996-06-11 00:00:00+05:30,2.6907587639275174,2.6907587639275174,2.636478379980997,2.6597414016723633,1054000,0.0,0.0
1996-06-12 00:00:00+05:30,2.67524973289003,2.7489160510498496,2.667495393340472,2.721775770187378,1657000,0.0,0.0
1996-06-13 00:00:00+05:30,2.7217763623765268,3.0086873578907656,2.714022021139822,3.004810094833374,7320000,0.0,0.0
1996-06-14 00:00:00+05:30,3.043581599430461,3.2335632244637402,3.043581599430461,3.13663387298584,9036000,0.0,0.0
1996-06-17 00:00:00+05:30,3.1405109495581414,3.2025456716644367,2.9854237745362924,3.000932455062866,6812000,0.0,0.0
1996-06-18 00:00:00+05:30,2.985423832423355,3.0241957193696276,2.907880428286927,2.9699151515960693,4708000,0.0,0.0
1996-06-19 00:00:00+05:30,3.051335616680864,3.062967218971493,2.92726617826374,2.9466519355773926,3422000,0.0,0.0
1996-06-20 00:00:00+05:30,2.9078804303946,2.9466521324909163,2.869108728298284,2.9195120334625244,2981000,0.0,0.0
1996-06-21 00:00:00+05:30,2.8691087058944267,2.919512010665086,2.8342140818411927,2.853600025177002,2364000,0.0,0.0
1996-06-24 00:00:00+05:30,2.876863558984442,2.876863558984442,2.791565614958255,2.8380918502807617,1931000,0.0,0.0
1996-06-25 00:00:00+05:30,2.849722580372997,2.8535998427435048,2.799319278824672,2.822582483291626,4000000,0.0,0.0
1996-06-26 00:00:00+05:30,2.9854236199229773,3.121124844819695,2.9854236199229773,3.0358269214630127,14061000,0.0,0.0
1996-06-27 00:00:00+05:30,3.03195020552744,3.0590903058407704,2.950529534831315,3.0474588871002197,7982000,0.0,0.0
1996-06-28 00:00:00+05:30,3.070722057240274,3.1405113125545108,3.0319503514424073,3.093985080718994,14959000,0.0,0.0
1996-07-01 00:00:00+05:30,3.109493686666816,3.1211251049899045,3.0048098124906546,3.0280728340148926,11334000,0.0,0.0
1996-07-02 00:00:00+05:30,3.0435815297852016,3.086230495225414,3.0048098270568544,3.0203185081481934,6039000,0.0,0.0
1996-07-03 00:00:00+05:30,3.0048101257328668,3.0241960714630203,2.969915497369822,2.9893014430999756,7855000,0.0,0.0
1996-07-04 00:00:00+05:30,2.969915344860002,3.0319502570840564,2.927266562248674,2.993178367614746,9477000,0.0,0.0
1996-07-05 00:00:00+05:30,2.9893014430999756,3.031950412779466,2.985424180002713,2.9893014430999756,3069000,0.0,0.0
1996-07-08 00:00:00+05:30,3.0474590640742902,3.0474590640742902,2.989301412359964,3.004810094833374,1927000,0.0,0.0
1996-07-09 00:00:00+05:30,3.0048094342386236,3.0086866964436156,2.9621604743739023,2.97379207611084,3414000,0.0,0.0
1996-07-10 00:00:00+05:30,2.9544064707687836,2.985423832423355,2.927266371760063,2.9699151515960693,3917000,0.0,0.0
1996-07-11 00:00:00+05:30,2.966038073828277,2.9970554354828485,2.966038073828277,2.9699151515960693,1296000,0.0,0.0
1996-07-12 00:00:00+05:30,2.958283747942538,2.9776695066328176,2.931143463922475,2.96216082572937,1200000,0.0,0.0
1996-07-15 00:00:00+05:30,2.9544064707687836,2.9815467546555627,2.927266371760063,2.9699151515960693,2558000,0.0,0.0
1996-07-16 00:00:00+05:30,2.9660382571336448,3.0048099615980046,2.923389289783813,2.9505295753479004,3377000,0.0,0.0
1996-07-17 00:00:00+05:30,2.9427753804474133,2.946652458647158,2.8070741307728486,2.923389434814453,5582000,0.0,0.0
1996-07-18 00:00:00+05:30,2.9078803205034176,2.942774943510435,2.8729856974964,2.9001259803771973,2085000,0.0,0.0
1996-07-19 00:00:00+05:30,2.9078807676291993,2.927266713364626,2.869109061036426,2.915635108947754,2348000,0.0,0.0
1996-07-22 00:00:00+05:30,2.9660381925313386,2.9660381925313386,2.8768631817665664,2.9078805446624756,863000,0.0,0.0
1996-07-23 00:00:00+05:30,2.9117576703063732,2.9117576703063732,2.8342140818411927,2.853600025177002,3695000,0.0,0.0
1996-07-24 00:00:00+05:30,2.83809210139948,2.83809210139948,2.694636489185555,2.807074546813965,6060000,0.0,0.0
1996-07-25 00:00:00+05:30,2.7915661162326812,2.8303380167766234,2.776057429966354,2.7993204593658447,2542000,0.0,0.0
1996-07-26 00:00:00+05:30,2.7760565081738107,2.8458457580768126,2.7644250897753517,2.814828395843506,6639000,0.0,0.0
1996-07-29 00:00:00+05:30,2.8303377589726275,2.9815475287352977,2.803197468039592,2.807074546813965,4140000,0.0,0.0
1996-07-30 00:00:00+05:30,2.791565182763529,2.791565182763529,2.5511804411393824,2.741162061691284,12399000,0.0,0.0
1996-07-31 00:00:00+05:30,2.6830042933445895,2.7527933550366894,2.6015836289314462,2.7295303344726562,2970000,0.0,0.0
1996-08-01 00:00:00+05:30,2.752793550491333,2.768302231968507,2.7140218467983974,2.752793550491333,1097000,0.0,0.0
1996-08-02 00:00:00+05:30,2.810951052366961,2.810951052366961,2.721776046069163,2.7799336910247803,822000,0.0,0.0
1996-08-05 00:00:00+05:30,2.752794067180256,2.869109384969069,2.752794067180256,2.8031973838806152,1454000,0.0,0.0
1996-08-06 00:00:00+05:30,2.795442387979037,2.9466521178419782,2.795442387979037,2.9272663593292236,2350000,0.0,0.0
1996-08-07 00:00:00+05:30,2.8691090308233163,2.9040034739503167,2.830337324638828,2.8574774265289307,681000,0.0,0.0
1996-08-08 00:00:00+05:30,2.8691090618572788,2.8807404813993984,2.8303373552534126,2.8419687747955322,371000,0.0,0.0
1996-08-09 00:00:00+05:30,2.8187055587768555,2.8497229219465376,2.807073955149191,2.8187055587768555,328000,0.0,0.0
1996-08-12 00:00:00+05:30,2.834214752656805,2.834214752656805,2.7915657781504937,2.8031973838806152,830000,0.0,0.0
1996-08-13 00:00:00+05:30,2.791565080191514,2.810951023268727,2.772179321992356,2.7954423427581787,839000,0.0,0.0
1996-08-14 00:00:00+05:30,2.799319579842093,2.8031968426295317,2.7527935356612203,2.7605478763580322,655000,0.0,0.0
1996-08-15 00:00:00+05:30,2.7605478763580322,2.7605478763580322,2.7605478763580322,2.7605478763580322,0,0.0,0.0
1996-08-16 00:00:00+05:30,2.7527934800625475,2.7721794238520694,2.737284798982155,2.741162061691284,302000,0.0,0.0
1996-08-19 00:00:00+05:30,2.8303369716650195,2.8303369716650195,2.667495641120175,2.714021682739258,610000,0.0,0.0
1996-08-20 00:00:00+05:30,2.6907583363396417,2.73728437232893,2.578320323593178,2.5977060794830322,1982000,0.0,0.0
1996-08-21 00:00:00+05:30,2.67524973289003,2.7915648261333996,2.67524973289003,2.721775770187378,785000,0.0,0.0
1996-08-22 00:00:00+05:30,2.752793727467639,2.791565433653196,2.6985133388078593,2.7101447582244873,488000,0.0,0.0
1996-08-23 00:00:00+05:30,2.6985130021995634,2.7256532855830558,2.6985130021995634,2.714021682739258,862000,0.0,0.0
1996-08-26 00:00:00+05:30,2.7217764386809242,2.752793804497309,2.7101448340607384,2.745039463043213,1025000,0.0,0.0
1996-08-27 00:00:00+05:30,2.7295313880501366,2.810952083891023,2.7256543088986356,2.7915661334991455,905000,0.0,0.0
1996-08-28 00:00:00+05:30,2.7760565081738107,2.8225827364018325,2.7760565081738107,2.814828395843506,799000,0.0,0.0
1996-08-29 00:00:00+05:30,2.7915650093312276,2.865231332325436,2.7876879317410324,2.834213972091675,972000,0.0,0.0
1996-08-30 00:00:00+05:30,2.795442696633749,2.8652317677658283,2.795442696633749,2.8574774265289307,557000,0.0,0.0
1996-09-02 00:00:00+05:30,2.869108523930734,2.8807399412920898,2.8342139020905757,2.872985601425171,453000,0.0,0.0
1996-09-03 00:00:00+05:30,2.942774843606678,2.942774843606678,2.7838105990987323,2.822582483291626,1064000,0.0,0.0
1996-09-04 00:00:00+05:30,2.7915650093312276,2.83809123455992,2.7915650093312276,2.834213972091675,746000,0.0,0.0
1996-09-05 00:00:00+05:30,2.8497227337704296,2.900126038031909,2.841968393490052,2.8691086769104004,1373000,0.0,0.0
1996-09-06 00:00:00+05:30,2.861354184063815,2.888494281159009,2.8419682419574945,2.872985601425171,570000,0.0,0.0
1996-09-09 00:00:00+05:30,2.8846173574711544,2.8846173574711544,2.853599996349646,2.8691086769104004,1236000,0.0,0.0
1996-09-10 00:00:00+05:30,2.857477281670065,2.8884946450452404,2.8458458628434085,2.884617567062378,1502000,0.0,0.0
1996-09-11 00:00:00+05:30,2.9001256159065556,2.9001256159065556,2.8613539201480513,2.8884940147399902,1163000,0.0,0.0
1996-09-12 00:00:00+05:30,2.869108272531114,2.8884940280607525,2.849722332123446,2.880739688873291,671000,0.0,0.0
1996-09-13 00:00:00+05:30,2.8652309972848875,2.9001256159065556,2.8652309972848875,2.8884940147399902,308000,0.0,0.0
1996-09-16 00:00:00+05:30,2.841967992935985,2.900125629280959,2.841967992935985,2.880739688873291,641000,0.0,0.0
1996-09-17 00:00:00+05:30,2.88461740913681,2.9466521324909163,2.869108728298284,2.9195120334625244,647000,0.0,0.0
1996-09-18 00:00:00+05:30,2.8884946450452404,2.9040033267328282,2.86910888537479,2.884617567062378,413000,0.0,0.0
1996-09-19 00:00:00+05:30,2.8884947914765213,2.9078807370078046,2.849723085292033,2.8574774265289307,264000,0.0,0.0
1996-09-20 00:00:00+05:30,2.8497226522085555,2.869108594793681,2.8187052919747937,2.834213972091675,282000,0.0,0.0
1996-09-23 00:00:00+05:30,2.822582483291626,2.838091163017565,2.772179181743301,2.822582483291626,594000,0.0,0.0
1996-09-24 00:00:00+05:30,2.7993203415167676,2.8380922404284448,2.795443262552469,2.8109519481658936,605000,0.0,0.0
1996-09-25 00:00:00+05:30,2.7605478270571573,2.861354439193466,2.7605478270571573,2.814828395843506,230000,0.0,0.0
1996-09-26 00:00:00+05:30,2.799320120344541,2.810951726074663,2.7876886994925205,2.8031973838806152,322000,0.0,0.0
1996-09-27 00:00:00+05:30,2.7954423427581787,2.8303369663459406,2.7450390386598684,2.7954423427581787,905000,0.0,0.0
1996-09-30 00:00:00+05:30,2.721775910036926,2.7954422319818484,2.721775910036926,2.7760562896728516,414000,0.0,0.0
1996-10-01 00:00:00+05:30,2.7760565081738107,2.861354439193466,2.7295304648238505,2.814828395843506,1144000,0.0,0.0
1996-10-02 00:00:00+05:30,2.814828395843506,2.814828395843506,2.814828395843506,2.814828395843506,0,0.0,0.0
1996-10-03 00:00:00+05:30,2.857477139374068,2.857477139374068,2.75279345075683,2.7566707134246826,660000,0.0,0.0
1996-10-04 00:00:00+05:30,2.721775910036926,2.810950911877827,2.721775910036926,2.7760562896728516,807000,0.0,0.0
1996-10-07 00:00:00+05:30,2.729530193499826,2.7527932128623873,2.597706232233934,2.6752498149871826,1285000,0.0,0.0
1996-10-08 00:00:00+05:30,2.5628121775738486,2.6946359736078516,2.5628121775738486,2.6403555870056152,785000,0.0,0.0
1996-10-09 00:00:00+05:30,2.7683024734699333,2.7683024734699333,2.6093383820221416,2.6791274547576904,664000,0.0,0.0
1996-10-10 00:00:00+05:30,2.7023902178815424,2.7334077654227658,2.6752501179903114,2.7178990840911865,397000,0.0,0.0
1996-10-11 00:00:00+05:30,2.7489163063925974,2.7915650854377287,2.6985130021995634,2.714021682739258,210000,0.0,0.0
1996-10-14 00:00:00+05:30,2.7140220993611006,2.7140220993611006,2.659741709139742,2.671373128890991,249000,0.0,0.0
1996-10-15 00:00:00+05:30,2.6519871497066183,2.779933865722627,2.636478468060924,2.7372848987579346,603000,0.0,0.0
1996-10-16 00:00:00+05:30,2.636478280040787,2.7838107451678815,2.636478280040787,2.714021682739258,300000,0.0,0.0
1996-10-17 00:00:00+05:30,2.6946363339958936,2.7334082287753074,2.6907592554448097,2.725653886795044,303000,0.0,0.0
1996-10-18 00:00:00+05:30,2.7334077910838985,2.7799338355154206,2.7140218467983974,2.752793550491333,1006000,0.0,0.0
1996-10-21 00:00:00+05:30,2.752793550491333,2.752793550491333,2.752793550491333,2.752793550491333,0,0.0,0.0
1996-10-22 00:00:00+05:30,2.9040030580012814,2.942774943510435,2.8303369192412138,2.9001259803771973,859000,0.0,0.0
1996-10-23 00:00:00+05:30,3.0164418592552886,3.1017396173870746,2.9544069411904474,3.043581962585449,1084000,0.0,0.0
1996-10-24 00:00:00+05:30,3.024195667396,3.0552130285175085,2.841968393490052,2.8691086769104004,821000,0.0,0.0
1996-10-25 00:00:00+05:30,2.8536003783993165,2.9233894502663085,2.8419687739824444,2.915635108947754,297000,0.0,0.0
1996-10-28 00:00:00+05:30,2.915634948890941,2.9660382571336448,2.9078806079980692,2.9505295753479004,613000,0.0,0.0
1996-10-29 00:00:00+05:30,2.9233891091142126,3.0009325132506404,2.9233891091142126,2.9699151515960693,778000,0.0,0.0
1996-10-30 00:00:00+05:30,2.9699151515960693,2.9699151515960693,2.9699151515960693,2.9699151515960693,0,0.0,0.0
1996-10-31 00:00:00+05:30,2.9660384042801184,3.0241960563009207,2.8574774415160826,2.923389434814453,731000,0.0,0.0
1996-11-01 00:00:00+05:30,2.9078810619407083,2.9776701408711697,2.9078810619407083,2.958284378051758,622000,0.0,0.0
1996-11-04 00:00:00+05:30,2.8729854773175054,2.98542349296974,2.8729854773175054,2.97379207611084,694000,0.0,0.0
1996-11-05 00:00:00+05:30,2.9621614566644006,2.9854244829745546,2.9272670096382196,2.958284378051758,571000,0.0,0.0
