Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,SMA_20,SMA_50,EMA_20,Volatility,Buy_Signal,Logic_Signal,Target,Trade_Return
2025-04-07 00:00:00+05:30,1132.199951171875,1171.25,1114.8499755859375,1165.699951171875,22156106,0.0,0.0,31.04122502083591,-3.8495826235805453,5.763084701979361,1252.3774963378905,1239.0959985351562,1241.519657441175,40.77167865411639,1,1,1,0.21097572961021482
2025-07-22 00:00:00+05:30,1427.4000244140625,1431.9000244140625,1410.699951171875,1412.800048828125,20396320,0.0,0.0,32.1003851384708,-2.0348680811675877,11.698570864390803,1496.4950073242187,1458.8940087890626,1476.5869463553317,33.922196749201795,1,1,1,-0.008007378306841277
2025-07-24 00:00:00+05:30,1419.199951171875,1423.0,1396.0,1402.9000244140625,14740507,0.0,0.0,32.35021404481327,-10.178508817818056,4.544722063070878,1489.7400024414062,1457.8720092773438,1465.0895413422472,35.38773582608251,1,1,0,-0.008983514895771236
2025-07-25 00:00:00+05:30,1398.9000244140625,1401.0,1384.0999755859375,1391.699951171875,11854722,0.0,0.0,30.416722609463676,-14.490911785362414,0.7375952933842193,1483.554998779297,1456.5780078125,1458.1000565641166,38.04836208877886,1,1,0,-0.003946019781408437
2025-07-28 00:00:00+05:30,1392.300048828125,1407.800048828125,1385.0,1387.5999755859375,7748361,0.0,0.0,29.716544556625678,-18.03150006268288,-3.0162237778292007,1477.9049987792969,1455.5140063476563,1451.3857631376234,39.78113699441438,1,1,1,0.0008737212681483484
