Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,SMA_20,SMA_50,EMA_20,Volatility,Buy_Signal,Logic_Signal,Target,ML_Prediction,Trade_Return
2025-07-25 00:00:00+05:30,1543.4000244140625,1549.5,1511.300048828125,1515.699951171875,10851259,0.0,0.0,32.41530826406361,-11.68512471540771,-1.9349816997138505,1595.9950012207032,1586.3027294921876,1583.6301656636767,24.72885801728076,1,1,1,1,-0.0008020394287846912
2025-07-28 00:00:00+05:30,1513.9000244140625,1519.300048828125,1482.5,1516.0,6439855,0.0,0.0,32.516791995785894,-15.451988573523295,-4.6383830744757395,1591.7049987792968,1585.8595703125,1577.1891975052313,30.667802598372656,1,1,0,1,-0.00251718260430409
